id,titulo,mpa,genero,duracion,fecha_estreno,productora,ingresos,presupuesto,voto_promedio,cantidad_votos,popularidad,director,genero_director
tt0190138,The Whole Nine Yards,R,Comedy,98,2000-02-18,Franchise Pictures,106371651,41300000,6.451,1754,19.231,Jonathan Lynn,Masculino
tt0209958,The Cell,R,Horror,107,2000-08-17,Caro-McLeod,104155843,33000000,6.3,1443,27.17,Tarsem Singh,Masculino
tt0213203,Rugrats in Paris: The Movie,G,Family,78,2000-11-17,Paramount,103291131,30000000,6.62,433,14.096,Stig Bergqvist,Masculino
tt0184894,Shanghai Noon,PG-13,Adventure,110,2000-05-26,Roger Birnbaum Productions,99300000,55000000,6.411,2377,21.61,Tom Dey,Masculino
tt0220099,The Tigger Movie,G,Family,77,2000-02-11,Disney Television Animation,45554533,30000000,6.522,533,21.555,Jun Falkenstein,Femenino
tt0216216,The 6th Day,PG-13,Science Fiction,123,2000-11-17,Phoenix Pictures,96085477,82000000,5.966,1894,22.446,Roger Spottiswoode,Masculino
tt0165929,Romeo Must Die,R,Action,115,2000-03-22,Silver Pictures,91036760,25000000,6.237,1105,25.221,Andrzej Bartkowiak,Masculino
tt0120910,Fantasia 2000,G,Animation,74,1999-12-31,Walt Disney Pictures,60655420,80000000,6.999,1201,19.049,James Algar,Masculino
tt0174480,Autumn in New York,PG-13,Drama,103,2000-08-11,Lakeshore Entertainment,90726668,65000000,6.096,648,17.853,Joan Chen,Femenino
tt0204946,Bring It On,PG-13,Comedy,98,2000-08-25,Beacon Communications,90449929,28000000,6.237,1595,17.136,Peyton Reed,Masculino
tt0230030,Bedazzled,PG-13,Fantasy,93,2000-10-19,KirchMedia,90383208,48000000,6.041,1758,31.135,Harold Ramis,Masculino
tt0208092,Snatch,R,Crime,103,2000-09-01,SKA Films,83600000,10000000,7.8,8555,36.207,Guy Ritchie,Masculino
tt0203019,Men of Honor,R,Drama,129,2000-09-13,Fox 2000 Pictures,82300000,32000000,7.471,2143,33.164,George Tillman Jr.,Masculino
tt0181536,Finding Forrester,PG-13,Drama,136,2000-12-21,Laurence Mark Productions,80100000,43000000,7.109,1014,14.687,Gus Van Sant,Masculino
tt0138749,The Road to El Dorado,PG,Family,89,2000-03-31,DreamWorks Animation,76400000,95000000,7.254,3554,46.354,Bibo Bergeron,Masculino
tt0242423,"Dude, Where's My Car?",PG-13,Comedy,83,2000-12-15,20th Century Fox,73180723,13000000,5.554,1762,23.76,Danny Leiner,Masculino
tt0190590,"O Brother, Where Art Thou?",PG-13,Adventure,107,2000-08-30,Touchstone Pictures,71900000,26000000,7.331,3914,42.411,Joel Coen,Masculino
tt0160797,Rules of Engagement,R,War,128,2000-04-07,Munich Film Partners & Company (MFP) ROE Production,71000000,60000000,6.235,654,17.604,William Friedkin,Masculino
tt0186151,Frequency,PG-13,Science Fiction,118,2000-04-28,New Line Cinema,68106245,31000000,7.2,1651,23.097,Gregory Hoblit,Masculino
tt0146309,Thirteen Days,PG-13,History,145,2000-12-25,New Line Cinema,34566746,80000000,6.993,683,24.288,Roger Donaldson,Masculino
tt0228750,Proof of Life,R,Thriller,135,2000-12-08,Castle Rock Entertainment,62761005,65000000,6.124,742,14.681,Taylor Hackford,Masculino
tt0184907,Snow Day,PG,Comedy,89,2000-02-11,Snow Day Productions,62464731,13000000,5.099,197,10.66,Chris Koch,Masculino
tt0191754,28 Days,PG-13,Comedy,103,2000-04-06,Columbia Pictures,62198945,43000000,6.128,928,17.292,Betty Thomas,Femenino
tt0183869,Taxi 2,NA,Action,82,2000-03-25,ARP Sélection,64400000,10500000,6.2,1640,20.786,Gérard Krawczyk,Masculino
tt0171433,Keeping the Faith,PG-13,Comedy,127,2000-04-14,Spyglass Entertainment,59945183,30000000,6.107,581,10.029,Edward Norton,Masculino
tt0195945,Next Friday,R,Comedy,98,2000-01-12,New Line Cinema,59800000,11000000,6.42,526,25.157,Steve Carr,Masculino
tt0158622,The Flintstones in Viva Rock Vegas,PG,Comedy,90,2000-04-28,Amblin Entertainment,59468275,83000000,4.808,712,23.388,Brian Levant,Masculino
tt0185431,Little Nicky,PG-13,Comedy,90,2000-11-10,Avery Pix,58292295,85000000,5.9,1697,26.672,Steven Brill,Masculino
tt0223897,Pay It Forward,PG-13,Drama,122,2000-10-20,Bel Air Entertainment,55707411,40000000,7.316,1677,26.681,Mimi Leder,Femenino
tt0186894,Bounce,PG-13,Drama,106,2000-11-15,Miramax,36779296,35000000,5.8,364,11.029,Don Roos,Masculino
tt0134847,Pitch Black,R,Thriller,108,2000-02-18,Interscope Communications,53187659,23000000,6.835,4177,16.355,David Twohy,Masculino
tt0162983,Hanging Up,PG-13,Drama,94,2000-02-16,Nora Ephron Productions,51880044,60000000,5.2,159,12.313,Diane Keaton,Femenino
tt0192614,The Skulls,PG-13,Crime,106,2000-03-31,Universal Pictures,50802120,15000000,5.743,525,13.127,Rob Cohen,Masculino
tt0191397,The Replacements,PG-13,Comedy,118,2000-08-11,Warner Bros. Pictures,50054511,50000000,6.629,868,22.297,Howard Deutch,Masculino
tt0229260,Book of Shadows: Blair Witch 2,R,Mystery,90,2000-10-27,Haxan Films,47737094,15000000,4.263,756,19.702,Joe Berlinger,Masculino
tt0181875,Almost Famous,R,Drama,124,2000-09-15,DreamWorks Pictures,47386287,60000000,7.511,2547,32.215,Cameron Crowe,Masculino
tt0204626,The Watcher,R,Mystery,96,2000-09-08,Universal Pictures,47267829,33000000,5.05,461,22.269,Joe Charbanic,Masculino
tt0146882,High Fidelity,R,Drama,113,2000-03-17,Touchstone Pictures,47100000,30000000,7.141,1849,17.502,Stephen Frears,Masculino
tt0219653,Dracula 2000,R,Thriller,98,2000-12-22,Wes Craven Films,47053625,28000000,5.244,623,22.225,Patrick Lussier,Masculino
tt0219699,The Gift,R,Horror,112,2000-03-16,Lakeshore Entertainment,12008642,10000000,6.417,1099,19.162,Sam Raimi,Masculino
tt0198021,Where the Heart Is,PG-13,Comedy,120,2000-04-27,Wind Dancer Films,33800000,15000000,7.1,651,17.181,Matt Williams,Masculino
tt0163983,Bless the Child,R,Drama,107,2000-08-11,Munich Film Partners & Company (MFP) BTC Productions,40443010,40000000,5.311,265,14.596,Chuck Russell,Masculino
tt0160009,The Art of War,R,Crime,117,2000-08-25,Amen Ra Films,30199105,40000000,5.688,454,11.942,Christian Duguay,Masculino
tt0168629,Dancer in the Dark,R,Drama,140,2000-06-30,Lantia Cinema & Audiovisivi,45600000,12500000,7.9,1675,22.156,Lars von Trier,Masculino
tt0146984,The Legend of Bagger Vance,PG-13,Drama,126,2000-11-02,Wildwood Enterprises,39459427,80000000,6.557,841,15.218,Robert Redford,Masculino
tt0192731,Urban Legends: Final Cut,R,Horror,98,2000-09-22,Original Film,38574362,14000000,4.861,445,20.129,John Ottman,Masculino
tt0236388,The Original Kings of Comedy,R,Comedy,115,2000-08-18,40 Acres and a Mule Filmworks,38251106,13000000,6.17,53,6.125,Spike Lee,Masculino
tt0120913,Titan A.E.,PG,Animation,94,2000-06-16,David Kirschner Productions,36754634,75000000,6.554,1025,18.015,Gary Goldman,Masculino
tt0122459,Return to Me,PG,Romance,115,2000-04-07,JLT Productions,36600000,24000000,6.6,408,11.743,Bonnie Hunt,Femenino
tt0156812,My Dog Skip,PG,Comedy,95,2000-01-12,Alcon Entertainment,35547761,6000000,6.8,260,10.877,Jay Russell,Masculino
tt0131704,The Adventures of Rocky & Bullwinkle,PG,Family,88,2000-06-30,Tribeca Productions,35100000,76000000,4.107,342,12.647,Des McAnuff,Masculino
tt0144084,American Psycho,R,Thriller,102,2000-04-13,Lionsgate,34300000,7000000,7.4,10211,56.92,Mary Harron,Femenino
tt0190374,Dungeons & Dragons,PG-13,Drama,107,2000-12-08,New Line Cinema,15185241,35000000,4.348,594,30.942,Courtney Solomon,Masculino
tt0199753,Red Planet,PG-13,Thriller,106,2000-11-10,Mars Production Pty. Ltd.,33463969,80000000,5.7,961,15.49,Antony Hoffman,Masculino
tt0185014,Wonder Boys,R,Comedy,111,2000-02-22,Paramount,33426588,35000000,6.82,561,10.719,Curtis Hanson,Masculino
tt0184858,Reindeer Games,R,Thriller,124,2000-02-25,Dimension Films,32168970,42000000,5.676,608,14.297,John Frankenheimer,Masculino
tt0160484,Lost Souls,R,Horror,97,2000-10-13,New Line Cinema,31355910,50000000,5,162,16.066,Janusz Kamiński,Masculino
tt0196216,Small Time Crooks,PG,Comedy,94,2000-05-19,Sweetland Films,29900000,25000000,6.5,632,14.772,Woody Allen,Masculino
tt0185183,Battlefield Earth,PG-13,Action,117,2000-05-12,Franchise Pictures,29725663,44000000,3.226,782,16.601,Roger Christian,Masculino
tt0171580,Nurse Betty,R,Comedy,108,2000-08-30,IMF Internationale Medien und Film GmbH & Co. Produktions KG,29360400,24000000,5.964,370,15.44,Neil LaBute,Masculino
tt0181984,Boiler Room,R,Crime,118,2000-02-18,New Line Cinema,28780255,7000000,6.753,611,15.956,Ben Younger,Masculino
tt0192255,The Little Vampire,PG,Family,95,2000-10-27,New Line Cinema,27965865,35000000,6.797,391,16.189,Uli Edel,Masculino
tt0199725,Love & Basketball,PG-13,Comedy,124,2000-04-21,40 Acres and a Mule Filmworks,27728118,20000000,7.443,396,12.2,Gina Prince-Bythewood,Femenino
tt0210616,Center Stage,PG-13,Drama,115,2000-05-12,Columbia Pictures,26400000,29000000,6.952,320,10.815,Nicholas Hytner,Masculino
tt0195234,Saving Grace,R,Crime,93,2000-01-24,Fine Line Features,26330482,10000000,6.528,396,11.275,Nigel Cole,Masculino
tt0204175,Boys and Girls,PG-13,Comedy,94,2000-06-16,Dimension Films,20627372,16000000,5.972,373,12.915,Robert Iscove,Masculino
tt0186975,Down to You,PG-13,Comedy,91,2000-01-21,Miramax,24419914,9000000,5.235,226,10.168,Kris Isacsson,Masculino
tt0156841,The Next Best Thing,PG-13,Comedy,108,2000-03-03,Paramount,24362772,25000000,5.2,177,9.149,John Schlesinger,Masculino
tt0205271,Dr. T & the Women,R,Comedy,121,2000-09-13,Artisan Entertainment,22844291,23000000,4.9,304,12.979,Robert Altman,Masculino
tt0208874,The Contender,R,Drama,126,2000-10-13,Cinerenta Medienbeteiligungs KG,22428990,20000000,6.677,223,9.408,Rod Lurie,Masculino
tt0205461,Thomas and the Magic Railroad,G,Animation,84,2000-07-14,Isle of Man Film,19748009,19000000,5.5,76,13.326,Britt Allcroft,NA
tt0208988,Get Carter,R,Action,102,2000-10-06,Morgan Creek Entertainment,19412993,63600000,5.162,522,17.565,Stephen T. Kay,Masculino
tt0142688,The Ninth Gate,R,Mystery,133,1999-08-25,R.P. Productions,58401898,38000000,6.467,2819,24.942,Roman Polanski,Masculino
tt0149624,All the Pretty Horses,PG-13,Drama,117,2000-12-11,Miramax,18133495,57000000,5.795,206,17.006,Billy Bob Thornton,Masculino
tt0180073,Quills,R,Drama,124,2000-11-22,Charenton Productions,7060876,13500000,7.127,599,19.76,Philip Kaufman,Masculino
tt0243862,Italiensk for begyndere,R,Comedy,112,2000-12-07,Zentropa Entertainments,16350876,1000000,6.5,110,10.048,Lone Scherfig,Femenino
tt0186045,Drowning Mona,PG-13,Comedy,96,2000-03-03,Neverland Films,15427192,6000000,5.5,154,9.776,Nick Gomez,Masculino
tt0144964,Highlander: Endgame,R,Action,87,2000-09-01,Davis-Panzer Productions,15800000,25000000,4.806,381,17.732,Douglas Aarniokoski,Masculino
tt0211938,Bait,R,Action,119,2000-03-17,Castle Rock Entertainment,15500000,35000000,5.68,178,14.412,Antoine Fuqua,Masculino
tt0134983,Supernova,PG-13,Science Fiction,91,2000-01-14,Hammerhead Productions,14828081,90000000,4.918,349,16.218,Walter Hill,Masculino
tt0167203,I Dreamed of Africa,PG-13,Romance,114,2000-05-05,Columbia Pictures,14400327,34000000,5.493,72,11.118,Hugh Hudson,Masculino
tt0181151,What Planet Are You From?,R,Comedy,105,2000-03-03,Columbia Pictures,14100000,60000000,5.482,142,13.355,Mike Nichols,Masculino
tt0213790,The Ladies Man,R,Comedy,84,2000-10-13,SNL Studios,13700000,24000000,5.283,126,10.058,Reginald Hudlin,Masculino
tt0202677,The Way of the Gun,R,Action,119,2000-09-08,NA,19125401,8500000,6.355,397,14.374,Christopher McQuarrie,Masculino
tt0176783,Gossip,R,Mystery,90,2000-04-21,NPV Entertainment,5108820,14000000,5.757,218,12.599,Davis Guggenheim,Masculino
tt0217756,Ready to Rumble,PG-13,Action,107,2000-04-07,Bel Air Entertainment,12372410,24000000,5.262,147,9.822,Brian Robbins,Masculino
tt0189998,Shadow of the Vampire,R,Drama,92,2000-05-15,BBC Film,8279017,8000000,6.673,535,12.038,E. Elias Merhige,Masculino
tt0219952,Lucky Numbers,R,Comedy,105,2000-10-27,Paramount,10890222,65000000,5.123,167,12.717,Nora Ephron,Femenino
tt0195778,Here on Earth,PG-13,Romance,96,2000-03-24,Friendly Productions,10873148,15000000,5.994,160,10.467,Mark Piznarski,Masculino
tt0183659,Pollock,R,Drama,122,2000-09-06,Zeke Productions,10994533,6000000,6.657,286,10.47,Ed Harris,Masculino
tt0159097,The Virgin Suicides,R,Drama,97,1999-05-19,American Zoetrope,10409377,6000000,7.1,2992,31.456,Sofia Coppola,Femenino
tt0206420,Woman on Top,R,Comedy,92,2000-09-22,Fox Searchlight Pictures,10194274,8000000,6.2,229,11.294,Fina Torres,Femenino
tt0202402,Whatever It Takes,PG-13,Drama,94,2000-03-31,Columbia Pictures,9902115,15000000,5.788,262,15.841,David Raynr,Masculino
tt0199290,3 Strikes,R,Action,82,2000-03-01,NA,9000000,6000000,5.57,50,5.037,DJ Pooh,Masculino
tt0165798,Ghost Dog: The Way of the Samurai,R,Crime,116,1999-09-13,Bac Films,9392768,2000000,7.325,1097,26.083,Jim Jarmusch,Masculino
tt0188030,La lengua de las mariposas,R,Drama,96,1999-09-24,TVG,7738129,3000000,7.392,217,11.225,José Luis Cuerda,Masculino
tt0180093,Requiem for a Dream,NA,Crime,102,2000-10-06,Artisan Entertainment,7400000,4500000,8.023,9433,16.868,Darren Aronofsky,Masculino
tt0156323,Screwed,PG-13,Action,81,2000-05-12,Universal Pictures,7201701,10000000,5.578,83,5.887,Scott Alexander,Masculino
tt0165643,Black and White,R,Drama,98,1999-09-04,Bigel / Mailer Films,5241315,10000000,4.71,62,14.973,James Toback,Masculino
tt0163676,The In Crowd,PG-13,Drama,105,2000-07-19,Morgan Creek Entertainment,5280035,15000000,4.519,53,4.973,Mary Lambert,Femenino
tt0200720,The House of Mirth,PG,Drama,135,2000-09-23,Granada Productions,5164404,10000000,6.328,67,7.002,Terence Davies,Masculino
tt0174336,Whipped,R,Comedy,82,2000-09-01,Hi-Rez Films,4775009,3000000,3.795,44,4.133,Peter M. Cohen,Masculino
tt0166175,East Is East,R,Drama,97,1999-05-14,Assassin Films,28200000,3800000,6.575,194,10.819,Damien O'Donnell,Masculino
tt0189584,The Big Kahuna,R,Comedy,90,1999-11-17,Franchise Pictures,3728888,7000000,6.741,338,10.854,John Swanbeck,Masculino
tt0188160,Price of Glory,PG-13,Drama,118,2000-05-31,New Line Cinema,3548556,10000000,4.9,8,2.713,Carlos Ávila,Masculino
tt0171356,Gun Shy,R,Action,101,2000-02-04,Fortis Films,1600000,10000000,5.3,125,11.063,Eric Blakeney,Masculino
tt0210567,Beautiful,PG-13,Comedy,112,2000-09-10,NA,3200000,14000000,5.7,39,6.609,Sally Field,Femenino
tt0141399,Isn't She Great,R,Comedy,95,2000-01-28,Universal Pictures,3003296,36000000,4.773,33,4.979,Andrew Bergman,Masculino
tt0179116,But I'm a Cheerleader,R,Comedy,85,2000-07-07,Ignite Entertainment,2600000,1200000,6.968,590,17.268,Jamie Babbit,Femenino
tt0215545,Bamboozled,R,Comedy,136,2000-10-06,40 Acres and a Mule Filmworks,2500000,10000000,6.178,121,12.611,Spike Lee,Masculino
tt0181530,Est-Ouest,PG-13,Drama,121,1999-09-01,UGC YM,6032000,11500000,6.6,59,5.356,Régis Wargnier,Masculino
tt0171359,Hamlet,R,Drama,112,2000-05-12,Miramax,1568749,2000000,5.752,125,9.37,Michael Almereyda,Masculino
tt0222850,The Broken Hearts Club: A Romantic Comedy,R,Comedy,96,2000-02-01,Banner Entertainment,1744858,1000000,6.469,80,14.645,Greg Berlanti,Masculino
tt0173716,Cecil B. Demented,R,Thriller,88,2000-05-17,Polar Entertainment Corporation,1961544,10000000,6.4,233,9.215,John Waters,Masculino
tt0241527,Harry Potter and the Philosopher's Stone,PG,Adventure,152,2001-11-16,Warner Bros. Pictures,976475550,125000000,7.9,26095,182.661,Chris Columbus,Masculino
tt0120737,The Lord of the Rings: The Fellowship of the Ring,PG-13,Adventure,179,2001-12-18,New Line Cinema,871368364,93000000,8.409,23943,129.407,Peter Jackson,Masculino
tt0198781,"Monsters, Inc.",G,Animation,92,2001-11-01,Pixar,579700000,115000000,7.8,17626,116.057,Pete Docter,Masculino
tt0126029,Shrek,PG,Animation,90,2001-05-18,DreamWorks Pictures,487900000,60000000,7.735,16228,135.496,Andrew Adamson,Masculino
tt0240772,Ocean's Eleven,PG-13,Thriller,116,2001-12-07,Warner Bros. Pictures,450717150,85000000,7.437,11065,48.021,Steven Soderbergh,Masculino
tt0213149,Pearl Harbor,PG-13,War,183,2001-05-21,Touchstone Pictures,449200000,140000000,6.936,6116,55.087,Michael Bay,Masculino
tt0209163,The Mummy Returns,PG-13,Adventure,130,2001-05-04,Universal Pictures,443280904,98000000,6.365,6647,85.415,Stephen Sommers,Masculino
tt0163025,Jurassic Park III,PG-13,Adventure,92,2001-07-18,Universal Pictures,368780809,93000000,6.13,6760,1.989,Joe Johnston,Masculino
tt0133152,Planet of the Apes,PG-13,Thriller,120,2001-07-25,20th Century Fox,362211740,100000000,5.739,3782,59.037,Tim Burton,Masculino
tt0212985,Hannibal,R,Crime,131,2001-02-08,Dino De Laurentiis Company,351692268,87000000,6.772,4446,6.923,Ridley Scott,Masculino
tt0266915,Rush Hour 2,PG-13,Action,90,2001-08-03,New Line Cinema,347325802,90000000,6.717,3809,59.127,Brett Ratner,Masculino
tt0268978,A Beautiful Mind,PG-13,Drama,135,2001-12-14,Universal Pictures,316800000,58000000,7.855,9720,55.651,Ron Howard,Masculino
tt0252866,American Pie 2,R,Comedy,108,2001-08-10,Universal Pictures,287553595,30000000,6.2,4671,44.76,J.B. Rogers,Masculino
tt0243155,Bridget Jones's Diary,R,Comedy,97,2001-04-13,Universal Pictures,281900000,25000000,6.746,4781,34.436,Sharon Maguire,Femenino
tt0146316,Lara Croft: Tomb Raider,PG-13,Adventure,100,2001-06-11,Paramount,274700000,115000000,5.886,5808,36.477,Simon West,Masculino
tt0212720,A.I. Artificial Intelligence,NA,Drama,146,2001-06-29,Warner Bros. Pictures,235926552,100000000,7.042,5844,46.082,Steven Spielberg,Masculino
tt0230600,The Others,PG-13,Horror,101,2001-08-02,StudioCanal,210000000,17000000,7.612,6125,32.318,Alejandro Amenábar,Masculino
tt0232500,The Fast and the Furious,PG-13,Action,106,2001-06-22,Ardustry Entertainment,207283925,38000000,6.973,9482,7.784,Rob Cohen,Masculino
tt0259711,Vanilla Sky,R,Fantasy,136,2001-12-14,Paramount,203388341,68000000,6.8,3933,29.006,Cameron Crowe,Masculino
tt0239395,Cats & Dogs,PG,Family,87,2001-07-04,Village Roadshow Pictures,93375151,60000000,5.378,1542,25.446,Lawrence Guterman,Masculino
tt0230011,Atlantis: The Lost Empire,PG,Animation,95,2001-06-02,Walt Disney Pictures,186053725,120000000,6.993,4461,29.615,Gary Trousdale,Masculino
tt0203009,Moulin Rouge!,PG-13,Drama,128,2001-05-24,20th Century Fox,179213434,52500000,7.574,4323,22.982,Baz Luhrmann,Masculino
tt0240462,Dr. Dolittle 2,PG,Comedy,87,2001-06-22,Joseph M. Singer Entertainment,176100000,70000000,5.292,1583,39.8,Steve Carr,Masculino
tt0265086,Black Hawk Down,R,Action,145,2001-12-28,Jerry Bruckheimer Films,172989651,92000000,7.372,5387,40.512,Ridley Scott,Masculino
tt0247638,The Princess Diaries,G,Comedy,115,2001-08-03,Bottom of the Ninth Productions,165335153,37000000,6.947,4700,38.755,Garry Marshall,Masculino
tt0227538,Spy Kids,PG,Action,88,2001-03-18,Troublemaker Studios,147900000,35000000,5.792,3264,33.246,Robert Rodriguez,Masculino
tt0236493,The Mexican,R,Action,123,2001-03-01,Pistolero Productions LLC,147845033,57000000,5.9,1343,14.897,Gore Verbinski,Masculino
tt0244244,Swordfish,R,Action,99,2001-06-08,Village Roadshow Pictures,147080413,102000000,6.242,2509,30.22,Dominic Sena,Masculino
tt0266987,Spy Game,R,Action,126,2001-11-18,Universal Pictures,143049560,115000000,6.912,1943,17.892,Tony Scott,Masculino
tt0250494,Legally Blonde,PG-13,Comedy,96,2001-07-13,Metro-Goldwyn-Mayer,141774679,18000000,6.75,3734,47.125,Robert Luketic,Masculino
tt0257106,Scary Movie 2,R,Comedy,83,2001-07-04,Brad Grey Pictures,141200000,45000000,5.8,4396,54.981,Keenen Ivory Wayans,Masculino
tt0256380,Shallow Hal,PG-13,Comedy,114,2001-11-01,20th Century Fox,141069860,40000000,6.2,2745,32.4,Bobby Farrelly,Masculino
tt0265029,America's Sweethearts,PG-13,Comedy,102,2001-07-17,Columbia Pictures,138191428,64400000,5.72,771,15.194,Joe Roth,Masculino
tt0206275,Save the Last Dance,PG-13,Drama,113,2001-01-12,MTV Films,131706809,13000000,6.535,1217,18.247,Thomas Carter,Masculino
tt0183790,A Knight's Tale,PG-13,Adventure,132,2001-05-11,Columbia Pictures,117487473,65000000,6.9,2861,28.996,Brian Helgeland,Masculino
tt0227445,The Score,R,Action,124,2001-07-13,Horseshoe Bay Productions,113579918,68000000,6.702,1532,13.102,Frank Oz,Masculino
tt0164334,Along Came a Spider,R,Crime,104,2001-04-06,Paramount,105200000,60000000,6.338,1754,24.557,Lee Tamahori,Masculino
tt0139654,Training Day,R,Action,122,2001-10-05,WV Films II,104900000,45000000,7.495,5566,40.614,Antoine Fuqua,Masculino
tt0268397,Jimmy Neutron: Boy Genius,G,Family,83,2001-12-14,Nickelodeon Movies,80936232,25000000,5.973,861,20.572,John A. Davis,Masculino
tt0260866,Don't Say a Word,R,Thriller,113,2001-09-28,Kopelson Entertainment,100020092,50000000,6.25,856,17.811,Gary Fleder,Masculino
tt0251075,Evolution,PG-13,Comedy,101,2001-06-08,DreamWorks Pictures,98376292,80000000,6.066,2088,35.387,Ivan Reitman,Masculino
tt0277027,I Am Sam,PG-13,Drama,132,2001-12-28,New Line Cinema,92542418,22000000,7.571,2164,26.845,Jessie Nelson,Femenino
tt0215750,Enemy at the Gates,R,Drama,131,2001-02-28,Paramount,96976270,68000000,7.412,3391,37.016,Jean-Jacques Annaud,Masculino
tt0209475,The Wedding Planner,PG-13,Comedy,103,2001-01-26,Tapestry Films,94700000,35000000,5.929,1586,32.313,Adam Shankman,Masculino
tt0159273,Behind Enemy Lines,PG-13,Action,106,2001-11-30,Davis Entertainment,91753202,40000000,6.357,1375,24.612,John Moore,Masculino
tt0280707,Gosford Park,R,Drama,137,2001-11-07,Sandcastle 5,87754044,19800000,6.847,1010,19.556,Robert Altman,Masculino
tt0248667,Ali,R,Drama,157,2001-12-10,Columbia Pictures,87700000,107000000,6.761,1612,18.035,Michael Mann,Masculino
tt0250687,Rat Race,PG-13,Adventure,112,2001-08-17,Fireworks Pictures,85498534,48000000,6.257,1673,24.768,Jerry Zucker,Masculino
